id_code, seismic_type, f_0, f_1, f_2, f_3, f_4, f_5, f_6, f_7, f_8, f_9, f_10, f_11, f_12, f_13, f_14, f_15, f_16, f_17, f_18, f_19, f_20, f_21, f_22, f_23, f_24, f_25, f_26, f_27, f_28, f_29, f_30, f_31, f_32, f_33, f_34, f_35, f_36, f_37, f_38, f_39, f_40, f_41, f_42, f_43, f_44, f_45, f_46, f_47, f_48, f_49, f_50, f_51, f_52, f_53, f_54, f_55, f_56, f_57, f_58, f_59, f_60, f_61, f_62, f_63, f_64, f_65, f_66, f_67, f_68, f_69, f_70, f_71, f_72, f_73, f_74, f_75, f_76, f_77, f_78, f_79, f_80, f_81, f_82, f_83, f_84, f_85, f_86, f_87, f_88, f_89, f_90, f_91, f_92, f_93, f_94, f_95 
EC.BREF..BHZ.2019.01.27.072416, OTRO , 0.159182209694, 9.44295404434, 0.699981962709, 3948169.0, 2525124.747, 0.0526687973798, 1.34080742235, -726.23072659, 0.000419767078554, 0.0329900463171, 0.345822076005, -0.434339310197, 1.01295652103, 3.18304124758, 6.88785379815, 0.679831322926, 2.68506542325, 6.47940109549, 0.377743415014, 1.83156990881, 5.09323747888, 7.5174132474, 4.32603041292, 77.2817888589, 751.0, 1896368685.0, -1987.0, -1111.0, -1587.18375499, 1.25190293421, 4.08, 4.44, 27.285693977, 746.338202026, 380.167446352, 1.41689741222e+12, 1893679085.0, 5.31099746586, 28.6496565179, 1.06015765086e+15, 556277.599139, 12920139.1208, 7.88362777448e-05, -0.999999491316, 0.0146566394691, 0.0146566394691, 0.858218660267, 0.00384718220695, 0.00384718220695, 0.547946768633, 0.00192487692449, 0.00192487692449, 0.300448367477, 0.0177532801182, 0.455030965449, 43403.6336946, 750.0, 1.42025931375e+12, 38.8899152329, 1190335.0, 3131.08082089, 0.0124206040845, 8.08, 0.0, 11.3697446529, 218.492009823, 1.97281489301, 5.51456274765e+12, 1.42025931375e+12, 0.0189939783441, 1.34577115063, 1.08212692416e+15, 0.0330827030947, 0.0330021136689, 0.231730851844, -0.549303378474, 0.283351675773, 1.63549856739, 5.35070009861, 0.127297472229, 1.21307136865, 4.97915086891, 0.0649174766813, 0.711542997286, 4.02718482933, 7.46117214163, 4.35960177049, 57981.9068762, 750.0, 1.06519448531e+15, 974653.611359, 2348310.61567, 1190335.0, 0.81880614395, 14.92, 0.0 
EC.BREF..BHZ.2019.01.27.082006, LP , 0.290011695599, 4.44043840655, 0.692852751054, 3888784.0, 2340488.76985, -0.300008180369, 1.33141785755, 438.972954909, 2.28289135404e-05, 0.0340115657216, 0.216469467062, -0.282074807961, 1.21110899219, 3.61932845729, 7.48508007219, 0.889852138365, 3.33420070171, 7.19650434446, 0.506006284031, 2.60905644176, 5.96660844638, 18.1839765091, 10.2413313165, 93.2669519668, 1751.0, 4098195836.0, -1972.0, -1058.0, -1527.01998858, 1.29140418249, 11.16, 8.88, 41.6170112217, 1737.88125886, 793.929167684, 7.1406421512e+12, 4095590840.0, 4.80477917301, 23.2018549558, 1.24496855707e+16, 3023266.49126, 164248307.022, 0.000422169603859, -0.999421210894, 0.00698024112599, 0.00698024112599, 0.331185856582, 0.00164879397322, 0.00164879397322, 0.134704327105, 0.000824632798039, 0.000824632798039, 0.0683709673571, 0.0650500009322, 1.45525432852, 63908.2334673, 1750.0, 7.16728397e+12, 14.0577664451, 2672198.0, 3365.78892522, 0.00417666311151, 15.52, 0.0, 6.67325744258, 105.830222018, 2.2042268646, 3.46936387105e+13, 7.16728397e+12, 0.0312175460157, 1.32177878395, 1.28224489103e+16, 0.0406586594325, 0.0346253503264, 0.301846932726, -0.423220811906, 0.0869981144492, 2.02110373563, 5.92721476793, 0.0280699836383, 1.72804888958, 5.64442160147, 0.0140832675595, 1.21855035504, 4.86624861111, 17.451594441, 10.4787494244, 163223.217699, 1750.0, 1.25427469475e+16, 2477392.27278, 5890130.61913, 2672198.0, 0.927099067052, 22.6, 0.0 
EC.BREF..BHZ.2019.01.27.083131, LP , 0.38173189696, 5.23085674297, 0.640112614143, 3553225.0, 2114973.90406, 0.11216727088, 1.34034240738, -561.338377567, 2.39427634142e-05, 0.0342919532785, 0.201439537322, -0.205382715702, 1.29446748772, 3.45763436, 7.32559350939, 1.01700165944, 3.07243154809, 6.98180206702, 0.616543212017, 2.22978016673, 5.90785207185, 14.6550204127, 8.61005561061, 93.1746885913, 1501.0, 3174575830.0, -1885.0, -929.0, -1451.30712858, 1.2988291471, 10.26, 10.6, 38.535785804, 1490.3011375, 638.818384025, 4.74547884174e+12, 3174575830.0, 4.6778579912, 22.0129473504, 7.0937268983e+15, 2220906.33535, 103400082.371, 0.000155557714015, -0.999993204288, 0.00799062133097, 0.00799062133097, 0.742308305739, 0.00192231127724, 0.00192231127724, 0.398809525027, 0.000961476237445, 0.000961476237445, 0.209633593622, 0.0616128898266, 1.28116454995, 56240.0861394, 1501.0, 4.76503832083e+12, 7.16608522593, 2178412.0, 3410.06466701, 0.00210145141682, 17.54, 0.0, 10.2879353721, 180.376022155, 2.34965060107, 2.61991145763e+13, 4.76503832083e+12, 0.022158207315, 1.34692237486, 7.36813891524e+15, 0.08397784776, 0.0366536026521, 0.305701607913, -0.360053789554, 0.0897988057852, 1.688975824, 5.47143719282, 0.0288823783102, 1.34568633872, 5.09724387511, 0.0144898610821, 0.962993626038, 4.38178326018, 14.9550180401, 8.78150121534, 139855.207576, 1501.0, 7.15232251957e+15, 1945572.85322, 5118507.06518, 2178412.0, 0.893115192727, 3.24, 0.0 
EC.BREF..BHZ.2019.01.27.085126, LP , -0.720351417602, 7.73764843942, 0.356140721909, 6390784.0, 2363285.62958, 0.353447451024, 1.33914464764, 409.871369015, 0.0354287979368, 0.0420415468601, 0.530162183544, -0.494979176264, 0.992151821305, 3.38609616309, 7.21878363497, 0.58044523164, 2.93591507202, 6.8540808154, 0.306155555365, 2.3569514072, 5.79682075946, 14.3154537244, 8.73095345718, 196.575613282, 1501.0, 3547291730.0, -2528.0, -543.0, -1524.67821452, 1.65805477898, 8.66, 8.74, 38.0823300943, 1466.86623271, 380.580115083, 5.23742448576e+12, 3547291730.0, 3.28159201381, 10.9018332324, 7.7328509054e+15, 2139927.10146, 98400665.8335, 0.000760243088033, -0.999223402361, 0.00799062133097, 0.00799062133097, 1.57735194318, 0.00192231127724, 0.00192231127724, 1.06534284282, 0.000961476237445, 0.000961476237445, 0.594606220058, 0.245427801243, 2.46719573105, 59254.8054249, 1501.0, 5.32448488673e+12, 9.16212116385, 2288542.0, 6013.29893313, 0.00152364305612, 15.62, 0.0, 11.8117755745, 239.882802679, 3.94397904807, 8.1467984585e+13, 5.32448488673e+12, 0.0680198348126, 1.31446442333, 9.7996490748e+15, 2.4114550264, 0.744399787086, 0.428104019688, -0.475625170316, 0.469650136227, 1.55451623542, 5.25514860617, 0.273624893928, 1.31740061237, 4.8934872625, 0.144440497376, 1.11708003398, 4.05985516529, 14.8569936786, 9.09221654763, 295059.995537, 1501.0, 7.99205181498e+15, 896260.14027, 9025961.69862, 2288542.0, 0.391629316949, 0.08, 0.0 
EC.BREF..BHZ.2019.01.27.085651, LP , -0.179376135746, 6.28318732362, 0.729840279224, 4322241.0, 2398380.46702, -0.076356795074, 1.33940960136, -671.239559196, 0.00143369741833, 0.034195145837, 0.221031867497, -0.227831812247, 1.26569860424, 3.54612606143, 7.37386891949, 0.997652489828, 3.15336759949, 7.03892635326, 0.637323129465, 2.55170826162, 5.74435333956, 14.9857999721, 8.70521604713, 98.3632623167, 1501.0, 3599969081.0, -2079.0, -1128.0, -1545.54363757, 1.34515774868, 8.72, 10.8, 38.5563487643, 1491.37569617, 599.902668995, 5.38175505932e+12, 3599969081.0, 4.69275845399, 22.1724443322, 8.04542745681e+15, 2221379.54224, 103429478.239, 7.96926248462e-05, -0.999978230722, 0.00799062133097, 0.00799062133097, 0.804042073203, 0.00192231127724, 0.00192231127724, 0.469888214278, 0.000961476237445, 0.000961476237445, 0.250212066638, 0.0605519957798, 1.25647640794, 59874.9940301, 1501.0, 5.40355359058e+12, 3.41838478513, 2319861.0, 3867.06230844, 0.000883974581345, 19.6, 0.0, 13.9081858198, 285.143394248, 2.50207254873, 3.36917619859e+13, 5.40355359058e+12, 0.0226039315463, 1.34069824552, 8.3939707547e+15, 0.12980447528, 0.0403145506551, 0.359679422187, -0.368827859529, 0.0372818045974, 1.42571333245, 5.23197671558, 0.00962180179656, 1.02571282131, 4.87097685794, 0.00481380173305, 0.591706329553, 3.9667457609, 14.9476488797, 8.77167408086, 147643.256737, 1501.0, 8.11073393946e+15, 1972133.54599, 5804460.52496, 2319861.0, 0.85010849615, 29.84, 0.0 
EC.BREF..BHZ.2019.01.27.090121, LP , 0.860061198027, 5.40236525297, 0.421712926899, 5262436.0, 2525619.20624, -0.359591518161, 1.36521196126, 839.474909978, -0.00229670053889, 0.0403020105819, 0.491634482586, -0.32765719146, 1.33086753234, 3.60912477966, 7.42014386175, 1.15495490213, 3.30027219603, 7.1362144327, 0.887986637884, 2.74197161428, 6.04093856072, 13.1208138598, 6.99996727286, 177.524064195, 1251.0, 3159549627.0, -2294.0, -666.0, -1579.27338129, 1.45256674821, 6.16, 4.8, 34.8474503109, 1225.91542809, 396.454925711, 3.89735113724e+12, 3157299627.0, 3.52862634762, 12.5690912945, 4.81089505516e+15, 1501049.47495, 57668420.3092, 0.00147281318561, -0.998363132515, 0.00938386415078, 0.0265488195194, 1.38497611278, 0.00230831107936, 0.00692862058306, 0.924790185286, 0.00115461794149, 0.00346662971978, 0.51787453592, 0.156061832357, 1.84515214748, 55968.773539, 1250.0, 3.94662453375e+12, 7.61033601256, 1974171.0, 4979.55977331, 0.00152831502362, 13.6, 0.0, 8.86549879897, 142.207692357, 3.15294354777, 3.8743774275e+13, 3.94662453375e+12, 0.0663511300318, 1.30417339296, 5.5276780593e+15, 0.696779766388, 0.137597329053, 0.395186810487, -0.444936783508, 0.16340651868, 1.94812691141, 5.63991907215, 0.0624470913331, 1.68719878741, 5.26616158517, 0.0315036910221, 1.2108967825, 4.07825901392, 12.401830605, 7.6697066492, 221976.116979, 1250.0, 4.93328066719e+15, 1557757.245, 6224449.71664, 1974171.0, 0.789069054807, 0.08, 0.0 
EC.BREF..BHZ.2019.01.27.090326, LP , 0.315685310877, 4.23476597623, 0.800521346446, 3504384.0, 2295343.32378, -0.137347440988, 1.33211725951, 511.345643815, -6.59907928783e-05, 0.033487777226, 0.238272974651, -0.196378307857, 1.4098742986, 3.87713781971, 7.63520752233, 1.1027741391, 3.5800613201, 7.32256922139, 0.685974990769, 2.91508364108, 5.79682075946, 15.0840872382, 8.80140010796, 82.9935442601, 1501.0, 3445310329.0, -1872.0, -1211.0, -1512.76415723, 1.23746982704, 10.22, 12.84, 38.5866551021, 1492.93431235, 677.522148215, 5.15589229428e+12, 3445310329.0, 5.05956720859, 25.7570822274, 7.71577180552e+15, 2228305.18893, 103859942.745, 0.000130905343393, -0.999841662758, 0.00799062133097, 0.00799062133097, 0.620850424666, 0.00192231127724, 0.00192231127724, 0.346299200203, 0.000961476237445, 0.000961476237445, 0.183201800113, 0.0450424143723, 1.09260315285, 58601.00968, 1501.0, 5.17141080383e+12, 3.79960774106, 2270659.0, 3351.41663779, 0.00113373183692, 14.24, 0.0, 11.9772993504, 225.734987053, 2.2154257303, 2.53056925426e+13, 5.17141080383e+12, 0.0261328090589, 1.33235220369, 7.93193034305e+15, 0.0556074243526, 0.034294991865, 0.337535571874, -0.337535571874, 0.0492586529684, 1.63464594883, 5.4291033398, 0.013474084202, 1.26256331785, 5.14230601781, 0.00674382883145, 0.757292395271, 4.42242524468, 14.9610661723, 8.8500784792, 124573.309934, 1501.0, 7.76228761655e+15, 2101447.4018, 5030476.37333, 2270659.0, 0.925479079775, 2.64, 0.0 
EC.BREF..BHZ.2019.01.27.105936, LP , 1.10083872234, 6.52639554523, 0.162636449227, 4915089.0, 1963960.98845, -0.434874710052, 1.36455883342, -200.613506228, -0.00339057809604, 0.0431370594452, 0.263847104295, -0.264110578669, 1.27273860249, 3.30049903675, 7.22368587765, 1.13542119177, 2.96425721262, 6.92504471443, 0.961424658953, 2.3451874529, 6.0488875002, 24.4031065936, 12.9263226929, 181.565859475, 2251.0, 4420876185.0, -2217.0, -226.0, -1389.60239893, 1.5954203891, 10.92, 11.14, 46.513507953, 2191.23551294, 550.349838606, 9.77462082072e+12, 4418455049.0, 3.27770767739, 10.8280567878, 2.16239459871e+16, 4805258.49526, 331447067.769, 0.00187344199056, -0.997587524141, 0.0055902594136, 0.0158810339145, 1.11478461496, 0.00128239542291, 0.0038483251584, 0.669106635318, 0.000641340326583, 0.00192487692449, 0.360099005345, 0.377740720858, 3.92843508746, 66228.2667758, 2250.0, 9.94152386025e+12, 25.3488025901, 3126439.0, 5680.82114446, 0.00446217227149, 20.56, 0.0, 10.1306449004, 195.002263597, 4.08830863965, 1.63375627431e+14, 9.94152386025e+12, 0.069963090864, 1.29595213909, 2.70235637146e+16, 2.12972300026, 0.710270930748, 0.314825285386, -0.450029847871, 0.0425199381039, 1.48952987116, 5.31379643488, 0.0115529271511, 1.06745289661, 4.81871079681, 0.00578235259401, 0.622968823301, 3.64385618977, 22.3356633955, 13.9993107351, 408537.684344, 2250.0, 2.23684286856e+16, 2432971.01303, 12781847.575, 3126439.0, 0.778192382141, 44.78, 0.0 
EC.BREF..BHZ.2019.01.27.120021, LP , 1.15927556845, 7.3919054128, 0.47931485318, 4133089.0, 2350692.41772, -0.285875713196, 1.34802234318, 361.098959687, -0.00233771258477, 0.0369807149367, 0.283123833046, -0.410788395798, 1.29968719135, 3.53596966109, 7.36759926737, 1.10662998361, 3.16854508053, 7.05314271364, 0.835746271366, 2.56871468693, 6.02814630556, 15.5027621436, 8.66443222943, 135.698310972, 1501.0, 3528389319.0, -2033.0, -732.0, -1527.17988008, 1.33121188048, 7.94, 8.0, 38.4052376928, 1483.52674608, 497.604214874, 5.25462553621e+12, 3528389319.0, 3.9695996678, 15.8930398011, 7.8254165513e+15, 2196037.62522, 101858174.289, 0.000481004291872, -0.99950576008, 0.00799062133097, 0.00799062133097, 1.04542558205, 0.00192231127724, 0.00192231127724, 0.673216163054, 0.000961476237445, 0.000961476237445, 0.374288723631, 0.117580085017, 1.74897921582, 59221.346967, 1501.0, 5.29611236782e+12, 63.4415327416, 2292297.0, 4606.66716937, 0.0137716770952, 7.66, 0.0, 11.1792827776, 216.993050757, 3.01645354909, 4.78117957896e+13, 5.29611236782e+12, 0.0457446550983, 1.32219779568, 8.54745229847e+15, 0.411532654182, 0.0876267139594, 0.331102553679, -0.48804197789, 0.116329706264, 1.6145678855, 5.38641353408, 0.0404369244212, 1.30596872002, 5.08102703527, 0.0203268011044, 0.9894658374, 4.46424542037, 14.9197228449, 8.98323438552, 203683.164768, 1501.0, 7.9494646641e+15, 1723579.99649, 6914607.42122, 2292297.0, 0.751900821095, 29.94, 0.0 
EC.BREF..BHZ.2019.01.27.192331, LP , 0.0924915948587, 7.60259916027, 0.0103528886939, 11498881.0, 3117262.50225, -0.200054147497, 1.35118527082, 246.123671633, 0.0697092920149, 0.0509407950983, 0.485691172906, -0.551655765461, 0.939249029715, 3.34523520178, 7.24236546373, 0.546337413211, 2.92727945898, 6.88482206772, 0.287905312806, 2.27650748049, 6.01230914152, 20.413295703, 11.4141043265, 307.205874477, 2001.0, 6237642267.0, -3391.0, -18.0, -1738.64517741, 1.95036919784, 10.34, 10.14, 43.5803371724, 1932.41313525, 315.81628848, 1.21036427828e+13, 6237642267.0, 2.79249989646, 7.94071022964, 2.34862095636e+16, 3645592.1917, 220492604.59, 0.000390128353933, -0.999603990384, 0.00620131930995, 0.00620131930995, 1.90845144003, 0.00144197381359, 0.00144197381359, 1.4211260528, 0.000721167243654, 0.000721167243654, 0.834648491297, 0.605804849414, 4.41008205583, 78206.7147795, 2001.0, 1.24815221763e+13, 9.97985827383, 3479029.0, 11015.9897602, 0.000905942951207, 21.92, 0.0, 17.8686709744, 480.908019672, 6.33596199117, 4.85893651062e+14, 1.24815221763e+13, 0.0944871868381, 1.31974677565, 4.81547991219e+16, 29.5451394524, 29.7679453008, 0.326219121757, -0.636497343836, 0.0176033760191, 1.24141418537, 4.99146609292, 0.00432736124682, 1.01751588298, 4.6589148958, 0.00216458411332, 0.683417098882, 3.85798099513, 19.62070962, 12.1263137671, 614718.954829, 2001.0, 2.49755258747e+16, 2218107.11032, 22042995.5102, 3479029.0, 0.637564995957, 39.94, 0.0 
EC.BREF..BHZ.2019.01.27.211841, LP , 0.462751175417, 9.19149596806, -0.191433722764, 13645636.0, 3016961.30376, -0.200860871204, 1.35420974782, -451.943233281, 0.106703884651, 0.0552789658305, 0.479577573372, -0.428498898842, 0.792967180153, 3.15147117126, 6.99321430964, 0.423874623225, 2.66627578934, 6.60036277479, 0.22008779618, 1.95794919605, 5.48151115211, 12.8486015807, 7.10897295628, 341.993010646, 1251.0, 3774218591.0, -3694.0, 326.0, -1702.9392486, 2.16919071132, 7.5, 7.1, 34.1015950955, 1191.04352827, 223.318274006, 4.53129982922e+12, 3771355727.0, 2.60837130776, 6.9485683094, 5.44441763798e+15, 1384142.41796, 51754383.1317, 0.000379072293502, -0.999504756271, 0.00938386415078, 0.00938386415078, 2.3132434237, 0.00230831107936, 0.00230831107936, 1.68707985669, 0.00115461794149, 0.00115461794149, 0.972562817293, 0.484957778487, 3.0693318122, 60667.0866647, 1250.0, 4.71419465875e+12, 4.57127115796, 2128685.0, 9532.06811883, 0.000479567613343, 12.36, 0.0, 12.1548105344, 254.86703981, 5.59739235656, 1.41969254097e+14, 4.71419465875e+12, 0.115344468281, 1.31690326981, 1.11699119807e+16, 21.4620988639, 16.0284979115, 0.347732266905, -0.627246056491, 0.324534908017, 1.47462786378, 5.09976251579, 0.159334422325, 1.22395491721, 4.69790096329, 0.0819191301523, 0.997693532617, 3.82828076091, 12.1988472807, 7.65970055692, 427662.050602, 1250.0, 5.89274332344e+15, 151008.01779, 11915085.1485, 2128685.0, 0.0709395790313, 0.08, 0.0 
EC.BREF..BHZ.2019.01.27.212351, LP , -0.298860506839, 4.48683813313, 0.595891809028, 7177041.0, 2650988.12115, 0.201048389333, 1.29556402526, 686.617683556, 0.0145535303318, 0.0417263469955, 0.277463511773, -0.321943959913, 1.42983471964, 3.80786912132, 7.71775388024, 1.23616947681, 3.53122161683, 7.44395846742, 1.00983988396, 2.8874099059, 6.28828934218, 24.9100651123, 15.0391235018, 198.296431538, 2501.0, 6630121291.0, -2679.0, -963.0, -1616.06517393, 1.65773017278, 10.98, 22.96, 49.2690383246, 2451.24805728, 535.360173463, 1.63359774848e+13, 6630121291.0, 3.37622177167, 11.5258533882, 4.02505309639e+16, 5973492.22042, 459008012.169, 0.00143392795771, -0.998267768809, 0.00509024227148, 0.0144703543774, 1.07598525193, 0.00115369443185, 0.00346200514159, 0.682823523382, 0.000576962631521, 0.00173158057301, 0.375400005951, 0.370967367194, 4.01527365508, 81074.8059425, 2501.0, 1.65819333488e+13, 30.7403541563, 4041779.0, 7549.64452035, 0.0040717617993, 27.88, 0.0, 13.8817361136, 363.60144224, 4.67162131957, 3.56517120057e+14, 1.65819333488e+13, 0.0708316524212, 1.30260414389, 5.13328543134e+16, 3.73117354884, 1.87772534993, 0.284248608345, -0.626304228341, 0.0144703543774, 1.53776648972, 5.22465291239, 0.00346200514159, 1.35763652468, 4.88188753347, 0.00173158057301, 1.06912082172, 3.7337004905, 24.7949966511, 15.3894399838, 495939.375277, 2501.0, 4.14714153053e+16, 3363055.12, 18881660.9454, 4041779.0, 0.832072985683, 26.42, 0.0 
EC.BREF..BHZ.2019.01.27.232341, LP , -0.417290671754, 7.97252896258, 0.426909170549, 4748041.0, 1830577.84877, 0.172325598116, 1.34836430633, 403.761982397, 0.0181507978647, 0.0396948143542, 0.358677610408, -0.315899546782, 0.951415273325, 3.24972868062, 7.09595765095, 0.55472158903, 2.67491322015, 6.59370336416, 0.293142227731, 1.94068346431, 5.38178326018, 14.8928309257, 8.57475453587, 150.889743485, 1501.0, 2747697351.0, -2179.0, -574.0, -1344.54830113, 1.62061861085, 7.22, 7.64, 38.3080934908, 1478.56854676, 381.524174815, 4.07299803989e+12, 2747697351.0, 3.5116111125, 12.4768628057, 6.03753639221e+15, 2165587.78817, 99978157.1953, 9.19965796039e-05, -0.999959158387, 0.00799062133097, 0.00799062133097, 1.55059828646, 0.00192231127724, 0.00192231127724, 1.14540622309, 0.000961476237445, 0.000961476237445, 0.669065212259, 0.186686077138, 2.12852408652, 52150.8955811, 1501.0, 4.12429372385e+12, 11.2677258938, 2018167.0, 5289.7486797, 0.00213010609314, 16.12, 0.0, 16.2948244536, 379.577711176, 3.93421989767, 6.30422147671e+13, 4.12429372385e+12, 0.0467792191386, 1.33769791009, 7.41343170549e+15, 2.24625102251, 0.712825194687, 0.37022017413, -0.534560758006, 0.0226374962168, 1.24673062885, 4.86760315617, 0.00576949177204, 1.00537287104, 4.50070316176, 0.00288635316194, 0.672125012008, 3.64481766601, 14.8571442167, 8.85467318771, 226485.504971, 1501.0, 6.1905648795e+15, 1135991.4291, 7939912.76823, 2018167.0, 0.562882768917, 0.08, 0.0 
EC.BREF..BHZ.2019.01.27.234146, LP , 0.164397079276, 7.53130223427, 0.299850385752, 4950625.0, 1636387.75328, 0.174759744138, 1.31403409449, -127.704121064, 0.0233364402051, 0.043719829261, 0.287260699407, -0.23635237975, 0.989661183871, 3.34934822001, 7.22304494748, 0.59467448732, 2.88229588688, 6.82602651075, 0.317608953325, 2.23868799181, 5.77396336843, 17.4426202469, 10.3384166521, 174.188956505, 1751.0, 2865314956.0, -2225.0, -380.0, -1267.29868646, 1.75570291658, 9.04, 7.94, 40.9854002162, 1702.72041068, 419.575117578, 4.9185037729e+12, 2863702056.0, 3.19008592166, 10.2650184634, 8.44771304405e+15, 2890137.74282, 154670906.375, 0.000461903854272, -0.999444932741, 0.00698024112599, 0.00698024112599, 1.49485708749, 0.00164879397322, 0.00164879397322, 0.932638206459, 0.000824632798039, 0.000824632798039, 0.505182122317, 0.3246665445, 3.15806039202, 53251.88149, 1750.0, 5.011478598e+12, 15.4257294331, 2217770.0, 5285.75195975, 0.00291836044342, 19.24, 0.0, 13.2498481917, 261.797177715, 4.17088603848, 8.55637197011e+13, 5.011478598e+12, 0.0657142166939, 1.3199006526, 1.13596850114e+16, 3.52852992229, 1.18599548637, 0.388389995099, -0.388389995099, 0.0747062917254, 1.39433273633, 5.11802505036, 0.0214794306275, 0.960246806168, 4.76463695105, 0.0107571680093, 0.53712501482, 3.91515821159, 17.3292645214, 10.5866443687, 304917.734971, 1750.0, 8.7700875465e+15, 1284329.79682, 9250065.92956, 2217770.0, 0.579108652755, 34.84, 0.0 
EC.BREF..BHZ.2019.01.28.024751, LP , -0.060389518427, 6.54177625702, 0.490887728729, 5290000.0, 2092711.70645, -0.215793407086, 1.33581660654, -261.676906579, 0.00582630243937, 0.03752776378, 0.348967863894, -0.383216635161, 1.02300366161, 3.30938541219, 7.19496759368, 0.731550060123, 2.97056060913, 6.86927158452, 0.421919942638, 2.37308393215, 5.48856114957, 17.9819994749, 10.1544306214, 135.638537753, 1751.0, 3664338198.0, -2300.0, -707.0, -1440.24785837, 1.59694734947, 9.94, 10.28, 41.4211660762, 1727.00561859, 542.596623156, 6.35209859357e+12, 3661975829.0, 3.85628021346, 14.9879595366, 1.10184190483e+16, 2977253.07637, 160921801.299, 0.000308833678049, -0.999822098299, 0.00698024112599, 0.00698024112599, 1.06427764186, 0.00164879397322, 0.00164879397322, 0.646229755226, 0.000824632798039, 0.000824632798039, 0.350023296573, 0.153903547737, 2.16613715647, 60335.7292182, 1750.0, 6.40845770075e+12, 18.0254320491, 2520337.0, 4644.95518852, 0.00388064713597, 19.0, 0.0, 12.298559584, 247.99308222, 3.22523201457, 6.6075301654e+13, 6.40845770075e+12, 0.0412064417506, 1.33395656894, 1.22730892506e+16, 0.613075976743, 0.129922035243, 0.378064308214, -0.412923616547, 0.0705809883261, 1.5611471988, 5.33981182422, 0.0214641299004, 1.1654474718, 4.95894038139, 0.0107571680093, 0.692321679111, 4.10071386475, 17.3968935979, 10.404972751, 237400.731214, 1750.0, 1.12148009763e+16, 2019562.77125, 8128671.57991, 2520337.0, 0.801306639253, 32.04, 0.0 
EC.BREF..BHZ.2019.01.28.031426, VT , 0.73188960968, 4.12887392334, 0.745463169793, 2910436.0, 2148657.27315, -0.167099180636, 1.32598075413, 274.536891992, -0.000681505492969, 0.0336155946254, 0.249745742562, -0.291002791334, 1.53706793338, 3.9825697794, 7.75268903063, 1.2979890939, 3.70274551649, 7.39638099841, 0.949937473213, 3.07597483065, 5.9667457609, 15.1706337472, 8.86463204797, 82.2647967377, 1501.0, 3225134567.0, -1706.0, -1091.0, -1463.51965356, 1.16568301344, 7.32, 11.24, 38.5905826164, 1493.1255903, 641.175845928, 4.82567980805e+12, 3225134567.0, 4.9879210825, 25.1268610943, 7.220533478e+15, 2227306.87455, 103797864.817, 0.000302321823973, -0.999651195513, 0.00799062133097, 0.00799062133097, 0.603781011569, 0.00192231127724, 0.00192231127724, 0.351832421082, 0.000961476237445, 0.000961476237445, 0.187573606613, 0.047276095621, 1.10021537711, 56686.8264615, 1501.0, 4.84092698507e+12, 0.858783711178, 2196743.0, 3426.11627364, 0.00025065807538, 13.76, 0.0, 11.4454567912, 240.668207067, 2.34101145502, 2.64463401776e+13, 4.84092698507e+12, 0.0315191232557, 1.32504837284, 7.43347259856e+15, 0.0664807039163, 0.0358799161699, 0.32853180121, -0.503653057762, 0.0372818045974, 1.66468368161, 5.4585426631, 0.00962180179656, 1.31950866496, 5.12468372327, 0.00481380173305, 0.806874424121, 4.194156257, 14.9553692645, 8.90991606259, 123479.459903, 1501.0, 7.26623140459e+15, 1920848.88676, 5142600.52673, 2196743.0, 0.874407651126, 29.96, 0.0 
EC.BREF..BHZ.2019.01.28.031951, LP , 0.383681648418, 5.77323517599, 0.624960006049, 3798601.0, 1998994.23917, -0.263826261211, 1.33036799512, -191.620901017, 0.000605397024066, 0.0355709626443, 0.207383718374, -0.358983478391, 1.09572619672, 3.49540428075, 7.31963624928, 0.701981769263, 3.08523264788, 6.93341325271, 0.379280752975, 2.33253974116, 5.69372726649, 15.4114317259, 8.73234233017, 108.479310424, 1501.0, 3000490353.0, -1949.0, -881.0, -1409.69020653, 1.38257327104, 10.36, 10.44, 38.4451616153, 1485.57867495, 609.548919024, 4.47722324302e+12, 3000490353.0, 4.27574284943, 18.3856575998, 6.68075696788e+15, 2208997.45587, 102660985.336, 0.000413679454475, -0.999562166951, 0.00799062133097, 0.00799062133097, 0.820316528733, 0.00192231127724, 0.00192231127724, 0.459925808492, 0.000961476237445, 0.000961476237445, 0.243369231481, 0.0883614799877, 1.54955773789, 54666.6280847, 1501.0, 4.50373601985e+12, 10.2035549219, 2115945.0, 3471.32926327, 0.00293937974419, 17.78, 0.0, 8.35860428428, 128.604839515, 2.4624766826, 2.71489478522e+13, 4.50373601985e+12, 0.0363478763478, 1.32477187791, 7.05003364272e+15, 0.124564438482, 0.0404551124045, 0.354572358587, -0.354572358587, 0.140877633624, 1.90389834878, 5.67949255542, 0.0519891624161, 1.51945049008, 5.23592058469, 0.0261874525256, 1.00481380173, 4.12544350692, 14.9497190516, 8.96447409519, 162827.444947, 1501.0, 6.7601077658e+15, 1867978.18116, 5210465.22416, 2115945.0, 0.882810366602, 28.48, 0.0 
